Activo;Origen;Idioma;µrea de conocimiento;Prop¢sito de formaci¢n;Tipo de contenido;Tipo de art°culo;ID de art°culo;T°tulo del art°culo;Descripci¢n;Contenido del curso;Fecha de creaci¢n;Fecha de publicaci¢n;Costo del curso;Proveedor;Responsable;Experto del curso;Duraci¢n (en horas);Horas de crÇdito
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3265;Innovaci¢n agroalimentaria;Este curso fue desarrollado por el Instituto Interamericano de Cooperaci¢n para la Agricultura (IICA) en colaboraci¢n con la Universidad Nacional Aut¢noma de MÇxico (UNAM) con el prop¢sito de introducir el tema de Innovaci¢n y su importancia en el sector Agroalimentario. En un mundo donde la globalizaci¢n de los mercados es imperante y el cambio clim†tico afecta las pr†cticas agr°colas, la competitividad sin innovaci¢n no es procedente. Por ello, durante el curso se analiza y reconoce la innovaci¢n como un agente que promueve la competitividad. Para lograrlo, este curso revisa los fundamentos de la innovaci¢n, tambiÇn, abarca otros temas como propiedad intelectual, componentes para la gesti¢n de la innovaci¢n, sistemas nacionales de innovaci¢n agroalimentaria y nuevos h†bitos alimenticios que abren paso a la innovaci¢n de nuevos productos. Este curso es una oportunidad para que los peque§os y medianos empresarios, vinculados al sector agroalimentario, o ajenos a este sector, cuenten con herramientas que les faciliten el desarrollo de nuevos productos de calidad que incrementen su competitividad en el mercado. Te invitamos a unirte a este curso y continuar por el camino de la innovaci¢n.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Universidad Nacional Aut¢noma;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3150;Democracia y decisiones p£blicas. Introducci¢n al an†lisis de pol°ticas p£blicas;®QuÇ son las pol°ticas p£blicas? Son la plasmaci¢n m†s concreta de la pol°tica. Lo que los gobiernos hacen, y dejan de hacer, para hacer frente a los problemas colectivos. Este curso trata sobre c¢mo se decide quÇ problemas abordar y quÇ soluciones adoptar. Un proceso primordialmente pol°tico y social que suele escapar al an†lisis puramente racional. A lo largo del curso analizaremos por quÇ algunos problemas adquieren la categor°a de problemas p£blicos mientras que otros no llegan a captar la atenci¢n, describiremos la pugna pol°tica que suele haber tras la descripci¢n e interpretaci¢n de los problemas, identificaremos el complejo entramado de actores dispuestos a influir en la adopci¢n de las pol°ticas p£blicas, y c¢mo las discrepancias se suelen extender m†s all† de la toma de decisiones y hasta la aplicaci¢n pr†ctica de la pol°tica p£blica. Trataremos tambiÇn sobre las grandes dificultades que padecen gobiernos y actores sociales para llegar a saber si las pol°ticas que se llevan a cabo son realmente £tiles y c¢mo aprender a mejorar su rendimiento. Los objetivos de este curso son: 1. Mostrar a los alumnos un n£mero de casos reales que ilustran la complejidad de los procesos de adopci¢n de las pol°ticas p£blicas, y c¢mo estos procesos pueden ser incoherentes con los modelos racionales de toma de decisiones. 2. Transmitir a los alumnos los fundamentos e instrumental del an†lisis de pol°ticas p£blicas para que puedan afrontar creativamente problemas del mundo real. 3. Contribuir a que los alumnos sean ciudadanos conocedores del funcionamiento de los sistemas democr†ticos. Por ello, el curso se dirige a todas las personas interesadas en los problemas colectivos, as° como a aquellas que quieran convertirse en participantes influyentes en el proceso de formaci¢n de las pol°ticas, ya sea como analistas, funcionarios p£blicos, trabajadores del tercer sector, o como ciudadanos comprometidos en causas pol°ticas. TambiÇn se dirige a estudiantes que se dispongan a iniciar estudios de grado o postgrado en administraci¢n p£blica, gesti¢n p£blica o an†lisis de pol°ticas p£blicas.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Universitat Autïnoma De Barcel;;
Y;Coursera;Espanol;;;Enlace;VIRTUAL;COURSERA_18001;Introducci¢n a la inteligencia emocional;Con el desarrollo de este curso, se proporcionan herramientas de gran impacto para que puedas aplicar a tu vida personal y laboral en la potencializaci¢n de tu inteligencia emocional, a travÇs del autoconocimiento y control de tus propias emociones, comprendiendo las reacciones y emociones que los est°mulos externos te generan y as° mejorar tus habilidades comunicativas. Luego de hacer un repaso por los elementos generales del autocontrol e inteligencia emocional, nos adentraremos en el estudio de la programaci¢n neurolingÅ°stica (PNL), con la cual obtendr†s tÇcnicas y elementos para alcanzar el Çxito a partir del dominio de tu mente. Te damos la bienvenida y esperamos aprendas mucho con el estudio de cada uno de los Bits que componen este curso.;;12 abr. 2021;;;;;;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3181;Inclusi¢n social de personas con discapacidad desde un enfoque de derechos.;La OMS en el a§o 2011 public¢ el Informe Mundial sobre la Discapacidad, en el cual se evidencia un aumento en la prevalencia de discapacidad de un 15% (anteriormente se estimaba entre un 7 y un 10% de la poblaci¢n). Las personas que viven en situaci¢n de discapacidad presentan mayores niveles de deprivaci¢n en diferentes †mbitos: inserci¢n al mercado del trabajo, nivel educacional, etc. Esto nos obliga como sociedad a repensar nuestro trabajo en esta materia desde un enfoque que garantice igual trato para todos. Pues, una sociedad que espere promover igualdad de oportunidades y espacios de desarrollo para todos sus miembros, debe poner especial atenci¢n con aquellos sectores que han sido postergados durante generaciones, esto ocurre con especial fuerza en nuestros pa°ses del tercer mundo. No obstante comprender el actual enfoque de Derechos permite orientar la acci¢n hac°a planes y programas que permitan garantizar accesibilidad e inclusi¢n social para personas en situaci¢n de discapacidad. Nosotros buscamos promover que la labor social, laboral o profesional se enmarque en los principios y fundamentos del enfoque de Derechos en discapacidad, por lo que los estudiantes que desarrollen este curso desarrollen una mirada cr°tica de las pr†cticas de apoyo de las personas en situaci¢n de discapacidad. Posterior a 10 a§os del nacimiento de la Convenci¢n sobre los derechos de las personas con discapacidad, se hace urgente su difusi¢n, comprensi¢n y cr°tica por parte de los ciudadanos a objeto de modificar pr†cticas que hoy resultan contradictorias, ileg°timas e innecesarias, las que suelen atentar, en contra de la autonom°a y derechos de las personas con discapacidad. El prop¢sito del curso es promover que la labor social, laboral o profesional se enmarque en los principios y fundamentos del enfoque de Derechos en discapacidad. De esta manera los los estudiantes podr†n reflexionar sobre el enfoque de Derechos consagrado en la Convenci¢n de Naciones Unidas sobre Derechos de las Personas con Discapacidad, las diferencias conceptuales entre modelos, enfoques y teor°as en el †mbito de la discapacidad en su proceso de tr†nsito conceptual. De esta manera, los estudiantes analizar†n distintos †mbitos de aplicaci¢n de dichos modelos y conceptualizaciones en †mbitos de salud, educaci¢n y trabajo, comprendiendo una visi¢n integral del desarrollo humano de una sociedad desde el enfoque de derechos humanos.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Universidad De Chile;;
Y;Coursera;Espanol;Proyectos;;Enlace;VIRTUAL;COURSERA_19003;Initiating and Planning Projects;The courses in the Introduction to Project Management Principles and Practices Specialization are a recommended precursor to UCI's Applied Project Management Certificate. Successful projects require careful upfront planning. In this course, you?ll learn the key roles and responsibilities of the project manager and project team. You?ll also learn to answer some key questions upfront to help you meet project objectives: What will this project accomplish? Why is this project important? Who benefits from this project? How will we plan for successful outcomes? Upon completing this course, you will be able to: 1. Identify the key characteristics of a project 2. Identify primary project constraints 3. Define the role and responsibilities of the project manager 4. Identify Project Organizational Structures 5. Understand the definition of a Project Stakeholder 6. Identify project stakeholders 7. Identify information needs of the project stakeholders 8. Define responsibility for managing stakeholder and controlling stakeholder engagement 9. Define the purpose of using a project charter 10. Summarize the key elements of a project plan 11. Identify common sources of conflict within a project environment 12. Describe the difference between authority and influence;;2 jun. 2021;;;;;;;
Y;Coursera;;;;;VIRTUAL;COURSERA_25003;Enterprise Architecture;What, exactly, does it mean to be a leader in complex organizational structure and drive corporate development in the era of digitalization? This course will boost your managerial skills to significantly new level, providing a framework for coordination different enterprise aspects. Why it is important? Imagine how complicated global corporations are and how knotted might be relations between stakeholders. Enterprise Architecture course will give you a powerful tool based on a world-wide standard to create, implement and evolve you own management style. This course is advisable for different specialists, who associate their career with EA concepts, such as: IT-solutions architecture, business engineering, information and communications technology, design thinking and innovation, business process management and corporate project management. As an example, you might be working on the following positions (to make sure that this course is convenient for you): IT experts (CIOs, IT managers, CTOs) and Systems Analysts, creating and developing corporate information systems. Senior-level business managers (CEOs, COOs, CFOs), directing enterprise development and implementing Business and IT strategy. Middle-level business managers, managing programs of projects. Operational business managers, leading business processes optimization. Requirements: ? Experience in business-IT alignment tasks and activities ? Basic understanding of IT industry (types of projects, corporate information systems, contracting aspects) ? Knowledge of the English language At the end of the Course, you will be able to: Communicate with various stakeholders and lead corporate development of company, taking into account business and technological aspects of different industries. Acquire and use skills of modeling enterprise from different viewpoints and identifying bottlenecks to implement business and IT strategy. The course was developed by Graduate School of Business and Management of Peter the Great St. Petersburg Polytechnic University with the support of GET Information Technology GmbH, Germany.;;3 nov. 2021;;;;;;;
Y;Coursera;;;;;VIRTUAL;COURSERA_46001;An Intuitive Introduction to Probability;"This course will provide you with a basic, intuitive and practical introduction into Probability Theory. You will be able to learn how to apply Probability Theory in different scenarios and you will earn a ""toolbox"" of methods to deal with uncertainty in your daily life. The course is split in 5 modules. In each module you will first have an easy introduction into the topic, which will serve as a basis to further develop your knowledge about the topic and acquire the ""tools"" to deal with uncertainty. Additionally, you will have the opportunity to complete 5 exercise sessions to reflect about the content learned in each module and start applying your earned knowledge right away. The topics covered are: ""Probability"", ""Conditional Probability"", ""Applications"", ""Random Variables"", and ""Normal Distribution"". You will see how the modules are taught in a lively way, focusing on having an entertaining and useful learning experience! We are looking forward to see you online!";;18 nov. 2022;;;;;;;
Y;Coursera;;;;;VIRTUAL;COURSERA_43262;Data Integration with Microsoft Azure Data Factory;In this course, you will learn how to create and manage data pipelines in the cloud using Azure Data Factory. This course is part of a Specialization intended for Data engineers and developers who want to demonstrate their expertise in designing and implementing data solutions that use Microsoft Azure data services. It is ideal for anyone interested in preparing for the DP-203: Data Engineering on Microsoft Azure exam (beta). This is the third course in a program of 10 courses to help prepare you to take the exam so that you can have expertise in designing and implementing data solutions that use Microsoft Azure data services. The Data Engineering on Microsoft Azure exam is an opportunity to prove knowledge expertise in integrating, transforming, and consolidating data from various structured and unstructured data systems into structures that are suitable for building analytics solutions that use Microsoft Azure data services. Each course teaches you the concepts and skills that are measured by the exam. By the end of this Specialization, you will be ready to take and sign-up for the Exam DP-203: Data Engineering on Microsoft Azure (beta).;;2 ago. 2022;;;;;;;
Y;Coursera;;;;;VIRTUAL;COURSERA_30002;Inteligencia Artificial en Power BI;Este proyecto es un curso pr†ctico y efectivo para aprender todas las funcionalidades de Inteligencia Artificial de Power BI. No solo te permitir† conocer y aprender a utilizar los elementos visuales de IA propios de Power BI Desktop. Si no que adem†s podr†s aprender a integrar m¢dulos avanzados de IA con Python y Pycaret;;2 jun. 2022;;;;;;;
Y;Coursera;;;;;VIRTUAL;COURSERA_28001;UX Design: From Concept to Prototype;"Great design doesn?t come out of nowhere; it is born, nurtured, and grown--all through a systematic, learnable process. In this UX course, you will explore the process of taking a basic concept, grounded in user needs, and developing it into a design that will address those needs. In the course, you will gain hands-on experience with techniques such as sketching, scenario development, storyboarding, and wireframing that will help you transform your understanding of what your users need into a compelling user experience. You will then learn how to turn wireframes and interaction architecture into interactive prototypes that can be tested with prospective users and iteratively refined into a high quality design that that is ready for a hand-off to the development team for implementation. What You?ll Learn: Define and scope the design problem you will try to address Create user stories and storyboards to transform information about user needs into design concepts Produce sketches and conduct brainstorming sessions to generate many design ideas from which you can construct a high-quality design solution Develop interface wireframes to concretize the design and enable early user testing Conduct user tests with paper prototypes to get preliminary user feedback on the design concept and interactions Develop high-fidelity mockups that specify visual design elements Create Wizard of Oz prototypes to efficiently test complex interactions and interactive systems that are not screen-based (e.g., smart assistants)";;3 feb. 2022;;;;;;;
